epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
77,1715.35,1.70649,1.09313,1.25719,0.79245,0.64606,0.73611,0.35209,1.85123,1.07541,1.34665,0.006238,0.006238,0.006238
78,1737.08,1.72271,1.08478,1.27204,0.83108,0.63662,0.74005,0.36087,1.83041,1.07826,1.33957,0.0061885,0.0061885,0.0061885
79,1758.51,1.72053,1.10206,1.25414,0.83441,0.66436,0.74636,0.35785,1.811,1.07807,1.33228,0.006139,0.006139,0.006139
80,1780.73,1.69876,1.09419,1.26881,0.81767,0.65742,0.75225,0.36121,1.82429,1.0682,1.33113,0.0060895,0.0060895,0.0060895
81,1802.62,1.7033,1.05636,1.24449,0.78531,0.67982,0.74827,0.37109,1.81445,1.03815,1.33723,0.00604,0.00604,0.00604
82,1824.2,1.68088,1.05104,1.24646,0.81128,0.632,0.72653,0.34699,1.8849,1.09298,1.36923,0.0059905,0.0059905,0.0059905
83,1845.85,1.68358,1.04663,1.25367,0.84763,0.66574,0.76199,0.37212,1.79726,1.01915,1.33475,0.005941,0.005941,0.005941
84,1868.25,1.67831,1.05785,1.25285,0.84063,0.64377,0.75982,0.36765,1.81974,1.03399,1.343,0.0058915,0.0058915,0.0058915
85,1890.37,1.67235,1.04511,1.26879,0.80046,0.681,0.75682,0.36541,1.79811,1.06576,1.33198,0.005842,0.005842,0.005842
86,1911.89,1.66689,1.02426,1.23931,0.85904,0.6491,0.76518,0.36961,1.83915,1.01473,1.34446,0.0057925,0.0057925,0.0057925
87,1934.08,1.68013,1.04854,1.23284,0.81896,0.65465,0.75925,0.3622,1.80142,1.055,1.32295,0.005743,0.005743,0.005743
88,1955.43,1.68418,1.04255,1.24793,0.80595,0.69209,0.76847,0.36632,1.78762,1.01928,1.31789,0.0056935,0.0056935,0.0056935
89,1977.32,1.68004,1.04199,1.22787,0.81738,0.67043,0.76011,0.35874,1.8396,1.03385,1.35106,0.005644,0.005644,0.005644
90,1998.8,1.66346,1.02858,1.21711,0.83542,0.66885,0.76411,0.36869,1.81011,1.02661,1.33158,0.0055945,0.0055945,0.0055945
91,2021.02,1.64262,1.01747,1.23569,0.84712,0.69169,0.78676,0.38104,1.8101,0.97096,1.32827,0.005545,0.005545,0.005545
92,2042.8,1.66106,1.02412,1.24078,0.87622,0.6699,0.78015,0.37933,1.79856,1.00336,1.31824,0.0054955,0.0054955,0.0054955
93,2064.01,1.65951,1.03675,1.23989,0.81896,0.7027,0.76147,0.36978,1.78505,1.04474,1.31268,0.005446,0.005446,0.005446
94,2086.64,1.65148,1.00554,1.23639,0.83615,0.69209,0.77255,0.37424,1.82502,1.00759,1.33206,0.0053965,0.0053965,0.0053965
95,2108.23,1.63181,1.00668,1.21833,0.83782,0.68239,0.77298,0.37418,1.79393,0.98872,1.31743,0.005347,0.005347,0.005347
96,2130.23,1.662,1.02685,1.2498,0.81096,0.68239,0.76478,0.37457,1.81023,0.9965,1.32922,0.0052975,0.0052975,0.0052975
97,2152.23,1.64814,0.99581,1.21789,0.8259,0.67684,0.77178,0.3717,1.80894,0.99163,1.31667,0.005248,0.005248,0.005248
98,2173.78,1.63311,0.98565,1.21505,0.8099,0.69134,0.77903,0.37042,1.80766,0.9979,1.33204,0.0051985,0.0051985,0.0051985
99,2197.24,1.63285,0.97949,1.22002,0.82102,0.70042,0.7773,0.38213,1.77975,0.97416,1.32175,0.005149,0.005149,0.005149
100,2218.63,1.63548,0.98462,1.21563,0.83469,0.68655,0.77478,0.37262,1.81121,0.98298,1.3238,0.0050995,0.0050995,0.0050995
101,2241.07,1.622,0.96648,1.22448,0.85877,0.6699,0.78237,0.37815,1.79633,0.97226,1.31702,0.00505,0.00505,0.00505
102,2262.46,1.63773,0.99491,1.2197,0.87787,0.67129,0.78821,0.38336,1.78056,0.96201,1.32283,0.0050005,0.0050005,0.0050005
103,2283.81,1.61014,0.96979,1.21772,0.82437,0.69071,0.78611,0.37803,1.80019,0.99344,1.32905,0.004951,0.004951,0.004951
104,2305.99,1.6262,0.98125,1.21623,0.83514,0.70596,0.78562,0.3788,1.81169,0.99291,1.32474,0.0049015,0.0049015,0.0049015
105,2328.54,1.60871,0.95501,1.20982,0.83254,0.71021,0.78373,0.38143,1.80714,0.97655,1.32991,0.004852,0.004852,0.004852
106,2350.24,1.59906,0.94983,1.20655,0.81333,0.71567,0.7907,0.38471,1.7833,0.9546,1.3212,0.0048025,0.0048025,0.0048025
