epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
136,2984.52,1.55083,0.87945,1.17604,0.86111,0.72954,0.81339,0.39637,1.78443,0.91106,1.31529,0.004654,0.004654,0.004654
137,3006.02,1.54888,0.88781,1.18292,0.82712,0.7337,0.8127,0.39201,1.78434,0.93265,1.30793,0.0046144,0.0046144,0.0046144
138,3026.9,1.50353,0.85544,1.17575,0.81559,0.7656,0.8165,0.39432,1.77764,0.91829,1.31188,0.0045748,0.0045748,0.0045748
139,3048.68,1.52108,0.865,1.17001,0.85011,0.72399,0.81665,0.40005,1.77402,0.92552,1.3081,0.0045352,0.0045352,0.0045352
140,3069.71,1.51428,0.8619,1.15732,0.84773,0.72584,0.81013,0.39155,1.78938,0.93326,1.31766,0.0044956,0.0044956,0.0044956
141,3090.92,1.52087,0.86889,1.18464,0.8514,0.72311,0.81229,0.39206,1.78178,0.93198,1.31654,0.004456,0.004456,0.004456
142,3112.43,1.49498,0.84143,1.14869,0.82935,0.71845,0.80193,0.39228,1.79768,0.93017,1.31549,0.0044164,0.0044164,0.0044164
143,3133.38,1.48207,0.84015,1.1579,0.81398,0.75035,0.80958,0.39419,1.8046,0.92088,1.32005,0.0043768,0.0043768,0.0043768
144,3154.68,1.48691,0.83068,1.14682,0.84939,0.74064,0.82144,0.40046,1.77367,0.90386,1.31177,0.0043372,0.0043372,0.0043372
145,3176.21,1.50427,0.84517,1.16924,0.83646,0.74619,0.80582,0.39883,1.77463,0.91209,1.30438,0.0042976,0.0042976,0.0042976
146,3199.25,1.51201,0.84379,1.16441,0.82524,0.75173,0.80695,0.39999,1.77961,0.92659,1.30675,0.004258,0.004258,0.004258
147,3220.45,1.48131,0.84473,1.16549,0.84941,0.72399,0.81038,0.39532,1.78326,0.9163,1.31853,0.0042184,0.0042184,0.0042184
148,3241.84,1.50873,0.83086,1.15188,0.85026,0.70882,0.80927,0.39732,1.7898,0.91311,1.30737,0.0041788,0.0041788,0.0041788
149,3263.44,1.48703,0.85607,1.15097,0.82953,0.73232,0.81334,0.39105,1.80085,0.89902,1.31814,0.0041392,0.0041392,0.0041392
150,3284.88,1.47772,0.81156,1.14515,0.8664,0.71054,0.8066,0.39862,1.78352,0.92183,1.31149,0.0040996,0.0040996,0.0040996
151,3306.83,1.4898,0.82988,1.1598,0.82146,0.74661,0.81208,0.39417,1.77552,0.9207,1.30548,0.00406,0.00406,0.00406
152,3328.13,1.49423,0.83467,1.14926,0.8359,0.74757,0.81845,0.40019,1.79317,0.9033,1.3117,0.0040204,0.0040204,0.0040204
153,3350.04,1.49288,0.82395,1.16997,0.86313,0.72595,0.81201,0.40316,1.7832,0.89956,1.31192,0.0039808,0.0039808,0.0039808
