epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,4817.14,1.29443,0.63499,1.11412,0.89377,0.78367,0.85043,0.41891,1.73691,0.82972,1.33211,0.0008425,0.0008425,0.0008425
187,4843.85,1.28213,0.63149,1.0991,0.9078,0.76504,0.84954,0.41615,1.74775,0.83705,1.33431,0.000793,0.000793,0.000793
188,4871.13,1.27906,0.63529,1.11107,0.91048,0.77077,0.85181,0.41833,1.7378,0.83076,1.32882,0.0007435,0.0007435,0.0007435
189,4897.64,1.27263,0.62727,1.09904,0.87874,0.79943,0.8547,0.42186,1.72903,0.8138,1.32845,0.000694,0.000694,0.000694
190,4924.17,1.25228,0.61733,1.10173,0.92489,0.77621,0.86212,0.42197,1.73357,0.80806,1.33308,0.0006445,0.0006445,0.0006445
191,4950.65,1.26456,0.62603,1.10426,0.91698,0.76218,0.85088,0.42099,1.74264,0.81369,1.33943,0.000595,0.000595,0.000595
192,4976.94,1.25791,0.62806,1.09582,0.88295,0.80229,0.85769,0.42346,1.74089,0.82059,1.33065,0.0005455,0.0005455,0.0005455
193,5004.44,1.25761,0.61831,1.09728,0.92407,0.76717,0.85184,0.42339,1.73458,0.81516,1.33516,0.000496,0.000496,0.000496
194,5034.42,1.25922,0.61905,1.09281,0.92199,0.77885,0.85922,0.42325,1.73778,0.81947,1.33456,0.0004465,0.0004465,0.0004465
195,5062.05,1.26569,0.62552,1.10179,0.88634,0.79943,0.85959,0.42861,1.73562,0.81326,1.33608,0.000397,0.000397,0.000397
196,5089.48,1.24301,0.62292,1.09072,0.89854,0.80086,0.85686,0.42524,1.73086,0.81517,1.33085,0.0003475,0.0003475,0.0003475
197,5116.33,1.25503,0.62401,1.09644,0.89756,0.80372,0.85702,0.42671,1.7325,0.81779,1.33039,0.000298,0.000298,0.000298
198,5143.38,1.24968,0.62442,1.08283,0.90226,0.79348,0.85979,0.4266,1.73307,0.81612,1.33156,0.0002485,0.0002485,0.0002485
199,5169.32,1.23118,0.61586,1.0775,0.90164,0.78797,0.85482,0.4252,1.73946,0.81969,1.33749,0.000199,0.000199,0.000199
200,5195.99,1.23636,0.61668,1.08154,0.89945,0.79226,0.86031,0.4259,1.73828,0.81492,1.33622,0.0001495,0.0001495,0.0001495
