epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
75,1701.92,1.71652,1.1023,1.21907,0.8275,0.66762,0.74361,0.34534,1.84185,1.09443,1.3117,0.006337,0.006337,0.006337
76,1724.91,1.69979,1.0766,1.21287,0.85038,0.65759,0.74228,0.35094,1.82637,1.07634,1.30335,0.0062875,0.0062875,0.0062875
77,1748.22,1.68899,1.05201,1.19365,0.83482,0.64613,0.73737,0.3445,1.83398,1.09502,1.31682,0.006238,0.006238,0.006238
78,1770.15,1.67205,1.04169,1.19414,0.80788,0.62464,0.71645,0.34046,1.85262,1.14147,1.32966,0.0061885,0.0061885,0.0061885
79,1792.82,1.67943,1.05097,1.19007,0.82045,0.65903,0.72313,0.34341,1.88463,1.12757,1.33408,0.006139,0.006139,0.006139
80,1815.81,1.67151,1.03174,1.18124,0.82797,0.67049,0.76114,0.35335,1.86149,1.07552,1.31718,0.0060895,0.0060895,0.0060895
81,1838.65,1.6785,1.03393,1.18991,0.80678,0.61748,0.70363,0.3358,1.90468,1.11746,1.36682,0.00604,0.00604,0.00604
82,1860.66,1.66348,1.02421,1.1837,0.83685,0.66189,0.76276,0.36205,1.82863,1.04978,1.30866,0.0059905,0.0059905,0.0059905
83,1883.45,1.66544,1.02306,1.19877,0.78731,0.66905,0.75123,0.3472,1.87603,1.05069,1.35266,0.005941,0.005941,0.005941
84,1906.26,1.66696,1.02912,1.19707,0.82477,0.69628,0.77492,0.36567,1.83527,1.0512,1.30489,0.0058915,0.0058915,0.0058915
85,1928.8,1.66132,1.04404,1.18414,0.85207,0.68052,0.76896,0.36936,1.80593,1.0243,1.30083,0.005842,0.005842,0.005842
86,1951.08,1.64207,1.01329,1.18508,0.83427,0.67049,0.763,0.36543,1.82155,1.05171,1.30935,0.0057925,0.0057925,0.0057925
87,1973.65,1.6737,1.01103,1.18729,0.85179,0.67622,0.76806,0.35668,1.85285,1.0546,1.32347,0.005743,0.005743,0.005743
88,1995.83,1.64236,0.99591,1.18155,0.86654,0.68911,0.77698,0.36854,1.82218,1.02567,1.28977,0.0056935,0.0056935,0.0056935
89,2018.34,1.63409,0.99912,1.17555,0.85054,0.68481,0.78357,0.37691,1.81488,1.02338,1.29376,0.005644,0.005644,0.005644
90,2040.21,1.64782,0.99341,1.16879,0.82211,0.6886,0.77569,0.37212,1.82018,1.03059,1.29644,0.0055945,0.0055945,0.0055945
91,2063.18,1.62923,0.97299,1.16472,0.8391,0.68481,0.76773,0.37338,1.82833,1.01304,1.30225,0.005545,0.005545,0.005545
92,2085.42,1.62899,0.99098,1.16534,0.82241,0.7149,0.78435,0.37616,1.8293,1.00811,1.30059,0.0054955,0.0054955,0.0054955
93,2108.12,1.64687,0.98096,1.17,0.86575,0.70216,0.79489,0.36667,1.82453,1.02464,1.30791,0.005446,0.005446,0.005446
94,2131.02,1.63174,0.97627,1.1691,0.82752,0.708,0.77556,0.376,1.80054,1.03089,1.29771,0.0053965,0.0053965,0.0053965
95,2153.47,1.62119,0.98965,1.17649,0.83204,0.7149,0.7843,0.38111,1.80799,0.9842,1.29925,0.005347,0.005347,0.005347
96,2176.53,1.62873,0.98673,1.17598,0.81526,0.71203,0.77662,0.37944,1.78523,1.00556,1.28194,0.0052975,0.0052975,0.0052975
97,2199.53,1.64005,0.98794,1.17411,0.84722,0.70057,0.78693,0.37287,1.8071,0.98857,1.29631,0.005248,0.005248,0.005248
98,2221.87,1.61414,0.9681,1.16538,0.83153,0.72834,0.7977,0.3765,1.80172,0.98823,1.28373,0.0051985,0.0051985,0.0051985
99,2244.74,1.6081,0.95303,1.15246,0.84169,0.71602,0.79047,0.38451,1.79374,0.97401,1.29199,0.005149,0.005149,0.005149
