epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,3550.51,1.18585,0.57238,1.06659,0.89352,0.80229,0.86214,0.41543,1.76849,0.77435,1.35195,0.0008425,0.0008425,0.0008425
187,3578.52,1.18161,0.57297,1.06314,0.91287,0.78653,0.86266,0.41845,1.76881,0.77581,1.35461,0.000793,0.000793,0.000793
188,3605.25,1.19118,0.57009,1.06082,0.91098,0.7894,0.86447,0.41807,1.77139,0.77534,1.34918,0.0007435,0.0007435,0.0007435
189,3630.78,1.18317,0.5655,1.07029,0.91962,0.78223,0.86084,0.42034,1.75328,0.77731,1.34499,0.000694,0.000694,0.000694
190,3655.02,1.1843,0.56735,1.06062,0.91447,0.79226,0.86453,0.42052,1.75886,0.7647,1.35073,0.0006445,0.0006445,0.0006445
191,3684.68,1.17779,0.56373,1.06776,0.9035,0.78653,0.86077,0.41982,1.75226,0.76555,1.35039,0.000595,0.000595,0.000595
192,3715.68,1.16467,0.55837,1.05658,0.90809,0.79083,0.86749,0.41861,1.75842,0.76333,1.34883,0.0005455,0.0005455,0.0005455
193,3748.74,1.16879,0.55555,1.05797,0.919,0.79083,0.86692,0.42203,1.75521,0.76708,1.34702,0.000496,0.000496,0.000496
194,3778.94,1.16784,0.5566,1.06141,0.90965,0.79513,0.86607,0.42263,1.74874,0.77699,1.34686,0.0004465,0.0004465,0.0004465
195,3807.8,1.17938,0.55711,1.06179,0.90391,0.79516,0.86561,0.42028,1.75735,0.76858,1.34904,0.000397,0.000397,0.000397
196,3840.36,1.16284,0.55097,1.05263,0.90483,0.80086,0.86986,0.4226,1.75748,0.76783,1.35241,0.0003475,0.0003475,0.0003475
197,3874.11,1.15698,0.54769,1.05547,0.9145,0.7894,0.86816,0.42538,1.75545,0.77028,1.3489,0.000298,0.000298,0.000298
198,3905.14,1.14024,0.54765,1.04381,0.89369,0.80659,0.8678,0.4245,1.7555,0.77162,1.34869,0.0002485,0.0002485,0.0002485
199,3934.44,1.15029,0.55109,1.05575,0.92019,0.7808,0.86635,0.42437,1.76053,0.77047,1.35306,0.000199,0.000199,0.000199
200,3951.15,1.14742,0.54732,1.05348,0.92397,0.78223,0.86828,0.42381,1.76132,0.76842,1.35521,0.0001495,0.0001495,0.0001495
