epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
97,2247.97,1.64556,0.9946,1.22325,0.84879,0.7063,0.78508,0.38189,1.77704,0.97868,1.35118,0.005248,0.005248,0.005248
98,2271.32,1.63393,0.99266,1.22467,0.84713,0.69771,0.78596,0.38061,1.80877,0.98771,1.34663,0.0051985,0.0051985,0.0051985
99,2294.5,1.62325,0.96355,1.20638,0.82862,0.7192,0.78577,0.37098,1.82805,0.99002,1.3688,0.005149,0.005149,0.005149
100,2316.54,1.63145,0.9718,1.22692,0.82898,0.7063,0.78662,0.36976,1.81148,0.99346,1.35729,0.0050995,0.0050995,0.0050995
101,2339.8,1.6194,0.96781,1.21055,0.88259,0.70201,0.79877,0.38222,1.79415,0.9704,1.35804,0.00505,0.00505,0.00505
102,2362.45,1.60696,0.95711,1.19559,0.87055,0.69198,0.79744,0.37729,1.80297,0.97122,1.35974,0.0050005,0.0050005,0.0050005
103,2385.48,1.60407,0.9549,1.22119,0.8617,0.7106,0.79516,0.3806,1.80098,0.97886,1.34708,0.004951,0.004951,0.004951
104,2408.47,1.60702,0.9711,1.21135,0.85326,0.71633,0.80856,0.38134,1.79116,0.97379,1.34363,0.0049015,0.0049015,0.0049015
105,2432.26,1.59626,0.95843,1.19828,0.8504,0.73298,0.80468,0.37837,1.82112,0.95626,1.375,0.004852,0.004852,0.004852
106,2455.49,1.61736,0.94986,1.22636,0.8539,0.71633,0.80075,0.38228,1.79629,0.96263,1.34375,0.0048025,0.0048025,0.0048025
107,2478.25,1.60363,0.97039,1.20596,0.84373,0.70917,0.79253,0.36839,1.83296,0.9669,1.36746,0.004753,0.004753,0.004753
108,2500.62,1.60006,0.94079,1.21314,0.87467,0.69992,0.80897,0.38132,1.79325,0.95746,1.34222,0.0047035,0.0047035,0.0047035
109,2523.58,1.59953,0.9295,1.19827,0.88871,0.6979,0.80759,0.3875,1.79842,0.94031,1.34772,0.004654,0.004654,0.004654
