epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
128,2780.76,1.06772,0.72741,1.15337,0.79756,0.71335,0.76124,0.43569,1.05306,0.65442,1.10776,0.005809,0.005809,0.005809
129,2802.42,1.07151,0.71966,1.14625,0.79164,0.71782,0.76733,0.43725,1.05894,0.65309,1.11781,0.005776,0.005776,0.005776
130,2824.07,1.07305,0.71983,1.1419,0.90112,0.68941,0.77198,0.44558,1.05204,0.63033,1.11352,0.005743,0.005743,0.005743
131,2845.77,1.06513,0.71958,1.14323,0.73623,0.72258,0.7524,0.41777,1.05305,0.64755,1.11485,0.00571,0.00571,0.00571
132,2867.57,1.05626,0.70259,1.13405,0.82981,0.72266,0.77341,0.43208,1.05624,0.63825,1.12062,0.005677,0.005677,0.005677
133,2889.28,1.07413,0.71646,1.15121,0.81217,0.71987,0.78861,0.44082,1.05964,0.64415,1.10749,0.005644,0.005644,0.005644
134,2910.97,1.06731,0.71044,1.14541,0.85092,0.70314,0.78004,0.429,1.06158,0.64682,1.11502,0.005611,0.005611,0.005611
135,2932.58,1.05633,0.69983,1.13739,0.7875,0.71389,0.77523,0.42876,1.04718,0.62789,1.10631,0.005578,0.005578,0.005578
136,2954.23,1.05725,0.7185,1.14097,0.78781,0.73829,0.77883,0.4255,1.04845,0.62912,1.10695,0.005545,0.005545,0.005545
137,2975.91,1.05596,0.70929,1.13857,0.82099,0.69268,0.78339,0.42763,1.05917,0.63427,1.11063,0.005512,0.005512,0.005512
138,2997.52,1.05437,0.70871,1.13789,0.81709,0.74171,0.78766,0.43742,1.05214,0.62888,1.10955,0.005479,0.005479,0.005479
139,3019.14,1.04849,0.70345,1.13373,0.81927,0.73087,0.78362,0.44478,1.04887,0.62971,1.104,0.005446,0.005446,0.005446
140,3040.8,1.0499,0.70458,1.14017,0.78504,0.76462,0.77736,0.43036,1.05477,0.62297,1.11381,0.005413,0.005413,0.005413
141,3062.46,1.04702,0.69372,1.13073,0.83798,0.68645,0.78216,0.43248,1.05651,0.65434,1.11994,0.00538,0.00538,0.00538
142,3084.13,1.04842,0.69774,1.13272,0.81083,0.74013,0.80601,0.44376,1.05574,0.63157,1.11216,0.005347,0.005347,0.005347
143,3105.83,1.05325,0.71172,1.14145,0.87287,0.70313,0.78242,0.42597,1.04773,0.63254,1.10925,0.005314,0.005314,0.005314
144,3127.45,1.05225,0.6982,1.1263,0.7818,0.75658,0.79218,0.43912,1.04202,0.6224,1.10384,0.005281,0.005281,0.005281
145,3149.13,1.05769,0.69544,1.13464,0.81256,0.69449,0.76753,0.43327,1.03758,0.62374,1.10363,0.005248,0.005248,0.005248
146,3170.8,1.05039,0.68718,1.12789,0.85762,0.72464,0.80807,0.43968,1.04251,0.61893,1.10158,0.005215,0.005215,0.005215
147,3192.45,1.03971,0.68883,1.12605,0.7692,0.74146,0.79504,0.44284,1.04463,0.61614,1.10587,0.005182,0.005182,0.005182
148,3214.14,1.05088,0.70118,1.13566,0.82931,0.73327,0.81086,0.45127,1.04276,0.61383,1.09884,0.005149,0.005149,0.005149
149,3235.79,1.04743,0.69288,1.13453,0.78714,0.74158,0.79528,0.43528,1.03768,0.61338,1.09918,0.005116,0.005116,0.005116
150,3257.47,1.03797,0.68165,1.12524,0.78535,0.72595,0.79312,0.44674,1.03588,0.62509,1.09959,0.005083,0.005083,0.005083
151,3279.02,1.03145,0.68046,1.12917,0.87206,0.7118,0.80726,0.45008,1.0378,0.6073,1.10785,0.00505,0.00505,0.00505
152,3300.67,1.02611,0.67551,1.12748,0.8518,0.72617,0.81223,0.45012,1.0307,0.59946,1.09668,0.005017,0.005017,0.005017
153,3322.36,1.03051,0.67467,1.12703,0.83264,0.7152,0.79197,0.4487,1.02332,0.60555,1.09722,0.004984,0.004984,0.004984
154,3344.01,1.03689,0.68156,1.13454,0.77208,0.75557,0.78682,0.44724,1.04125,0.61739,1.10176,0.004951,0.004951,0.004951
155,3365.67,1.02743,0.67249,1.12279,0.81138,0.79255,0.82678,0.46485,1.0349,0.61838,1.10188,0.004918,0.004918,0.004918
156,3387.29,1.02907,0.68057,1.12408,0.85578,0.71416,0.81279,0.45642,1.03085,0.60566,1.10168,0.004885,0.004885,0.004885
157,3408.9,1.03135,0.67426,1.1203,0.81077,0.73354,0.79549,0.44002,1.03284,0.61086,1.1006,0.004852,0.004852,0.004852
158,3430.52,1.02119,0.66771,1.11956,0.8184,0.73442,0.81399,0.44388,1.02609,0.60646,1.09209,0.004819,0.004819,0.004819
159,3452.13,1.02093,0.67328,1.12003,0.79992,0.73556,0.77973,0.43609,1.03179,0.60966,1.09649,0.004786,0.004786,0.004786
160,3473.79,1.00818,0.66687,1.11526,0.83688,0.72143,0.80367,0.45098,1.03125,0.59926,1.0973,0.004753,0.004753,0.004753
161,3495.41,1.02526,0.66774,1.12509,0.7386,0.78623,0.80464,0.44828,1.03964,0.61223,1.10247,0.00472,0.00472,0.00472
162,3517.06,1.01454,0.66843,1.11698,0.7985,0.78896,0.80349,0.44692,1.02946,0.60096,1.09562,0.004687,0.004687,0.004687
163,3538.67,1.02441,0.66503,1.12127,0.78635,0.75018,0.79931,0.4496,1.03439,0.60827,1.10061,0.004654,0.004654,0.004654
164,3560.26,1.02728,0.67211,1.11988,0.83406,0.73778,0.78992,0.45474,1.03286,0.59921,1.09592,0.004621,0.004621,0.004621
165,3581.9,1.02629,0.67175,1.12253,0.79162,0.77578,0.80364,0.44265,1.02824,0.59882,1.09208,0.004588,0.004588,0.004588
166,3603.51,1.01459,0.65949,1.10844,0.83048,0.70841,0.81078,0.45728,1.02815,0.59838,1.09579,0.004555,0.004555,0.004555
167,3625.1,1.01309,0.65878,1.1107,0.78322,0.78766,0.80608,0.45489,1.0257,0.59658,1.08711,0.004522,0.004522,0.004522
168,3646.7,1.00452,0.65841,1.10627,0.8386,0.76947,0.82794,0.47019,1.02452,0.60014,1.0935,0.004489,0.004489,0.004489
169,3668.35,1.0106,0.66153,1.11677,0.82992,0.68953,0.77921,0.45508,1.02256,0.60134,1.09147,0.004456,0.004456,0.004456
170,3689.98,1.02207,0.66572,1.1186,0.79228,0.75403,0.7745,0.44623,1.03524,0.60701,1.09367,0.004423,0.004423,0.004423
171,3711.57,0.99676,0.66304,1.1104,0.79936,0.77171,0.79323,0.45262,1.02573,0.60553,1.08443,0.00439,0.00439,0.00439
172,3733.2,1.01233,0.66195,1.11367,0.78425,0.74737,0.80922,0.44323,1.03389,0.60916,1.09423,0.004357,0.004357,0.004357
173,3754.79,0.9975,0.65311,1.11204,0.81337,0.74616,0.80086,0.44261,1.03688,0.60239,1.09958,0.004324,0.004324,0.004324
174,3776.37,1.00003,0.65387,1.10128,0.82435,0.71252,0.79991,0.44218,1.02812,0.59781,1.09121,0.004291,0.004291,0.004291
175,3797.99,1.00229,0.64782,1.11199,0.8098,0.7819,0.81807,0.46042,1.02809,0.59625,1.08908,0.004258,0.004258,0.004258
176,3819.6,0.99822,0.65358,1.10424,0.84519,0.72823,0.81106,0.45606,1.02475,0.59817,1.09411,0.004225,0.004225,0.004225
177,3841.22,1.00457,0.65546,1.11073,0.86078,0.75075,0.81917,0.45778,1.0235,0.60559,1.09054,0.004192,0.004192,0.004192
178,3862.85,0.9917,0.64561,1.09916,0.81021,0.74608,0.79844,0.44827,1.02741,0.60523,1.09128,0.004159,0.004159,0.004159
179,3884.48,0.99255,0.64591,1.10189,0.82777,0.73749,0.80266,0.45807,1.0181,0.59451,1.08606,0.004126,0.004126,0.004126
180,3906.07,0.99169,0.63975,1.10165,0.80387,0.76292,0.81858,0.45947,1.01854,0.58456,1.08065,0.004093,0.004093,0.004093
181,3927.68,0.99475,0.65026,1.10639,0.79313,0.79095,0.83352,0.46231,1.02215,0.58626,1.08578,0.00406,0.00406,0.00406
182,3949.34,0.9874,0.63601,1.10016,0.81885,0.81523,0.83846,0.46958,1.02286,0.58488,1.0842,0.004027,0.004027,0.004027
183,3970.99,0.99677,0.64557,1.10169,0.82216,0.75135,0.82086,0.46859,1.01506,0.58103,1.08351,0.003994,0.003994,0.003994
184,3992.55,0.98063,0.62539,1.09553,0.84694,0.74271,0.83406,0.47139,1.01171,0.58298,1.08508,0.003961,0.003961,0.003961
185,4014.2,0.98835,0.63982,1.09994,0.83477,0.76933,0.83145,0.47607,1.01639,0.58082,1.08511,0.003928,0.003928,0.003928
186,4035.88,0.98099,0.63607,1.1021,0.80876,0.79279,0.82934,0.4706,1.01824,0.58308,1.08398,0.003895,0.003895,0.003895
187,4057.54,0.9888,0.63825,1.10186,0.85253,0.75829,0.83512,0.47608,1.0156,0.57585,1.08612,0.003862,0.003862,0.003862
188,4079.14,0.99629,0.63604,1.09809,0.86486,0.75221,0.82927,0.47172,1.01619,0.57874,1.08621,0.003829,0.003829,0.003829
