epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
88,1928.7,1.64508,1.00997,1.24302,0.79005,0.71983,0.77251,0.36617,1.80068,1.02068,1.34163,0.0056935,0.0056935,0.0056935
89,1950.59,1.63611,1.00274,1.20981,0.75547,0.69415,0.75646,0.35132,1.81536,1.03351,1.35201,0.005644,0.005644,0.005644
90,1971.65,1.63712,0.99256,1.21067,0.83964,0.68377,0.7824,0.36223,1.82503,1.00144,1.34836,0.0055945,0.0055945,0.0055945
91,1994.17,1.61925,0.97473,1.22687,0.80763,0.70319,0.78066,0.36851,1.81952,1.00364,1.34793,0.005545,0.005545,0.005545
92,2015.32,1.62706,0.98701,1.22999,0.82363,0.65417,0.76665,0.36684,1.82421,1.01773,1.34698,0.0054955,0.0054955,0.0054955
93,2037.11,1.63447,0.99442,1.23876,0.8248,0.69211,0.78343,0.37214,1.80182,1.0079,1.34815,0.005446,0.005446,0.005446
94,2059.17,1.62959,0.99271,1.23188,0.81428,0.68377,0.77178,0.36263,1.83414,1.02357,1.34702,0.0053965,0.0053965,0.0053965
95,2080.92,1.59704,0.97278,1.2139,0.83164,0.66852,0.76731,0.35998,1.83877,1.03883,1.37027,0.005347,0.005347,0.005347
96,2102.63,1.64649,1.00457,1.25176,0.82553,0.68932,0.77545,0.36394,1.81807,1.00508,1.35029,0.0052975,0.0052975,0.0052975
97,2124.58,1.63674,0.98959,1.22096,0.83151,0.68932,0.77702,0.35752,1.83561,1.0197,1.36012,0.005248,0.005248,0.005248
98,2146.47,1.60567,0.95149,1.20924,0.79564,0.68377,0.77337,0.36565,1.80986,1.01188,1.3444,0.0051985,0.0051985,0.0051985
99,2168.93,1.59773,0.93268,1.20931,0.84021,0.68555,0.78974,0.37331,1.80988,1.00264,1.34502,0.005149,0.005149,0.005149
100,2190.55,1.59911,0.95339,1.20504,0.83639,0.67684,0.78567,0.36506,1.81019,1.01492,1.33612,0.0050995,0.0050995,0.0050995
101,2212.46,1.58405,0.94814,1.21042,0.86001,0.67316,0.78652,0.37761,1.80268,0.97115,1.34282,0.00505,0.00505,0.00505
102,2233.85,1.62861,0.98451,1.21927,0.81112,0.72677,0.79664,0.37276,1.80546,0.99257,1.34598,0.0050005,0.0050005,0.0050005
103,2255.34,1.59686,0.95389,1.21311,0.83519,0.67961,0.78187,0.36715,1.7894,1.01957,1.32935,0.004951,0.004951,0.004951
104,2277.29,1.59892,0.9675,1.21146,0.8656,0.66713,0.77903,0.36815,1.80666,0.99523,1.34677,0.0049015,0.0049015,0.0049015
105,2299.91,1.58241,0.93412,1.20637,0.8159,0.69209,0.78317,0.3762,1.79455,0.9961,1.33738,0.004852,0.004852,0.004852
106,2321.47,1.56715,0.93137,1.19745,0.80541,0.71983,0.79698,0.3776,1.7762,0.98262,1.33571,0.0048025,0.0048025,0.0048025
107,2343.09,1.56211,0.91523,1.20354,0.80574,0.70042,0.78349,0.37372,1.80298,1.00863,1.342,0.004753,0.004753,0.004753
108,2364.49,1.5831,0.93858,1.19874,0.81586,0.73232,0.80096,0.37158,1.79917,0.98023,1.33482,0.0047035,0.0047035,0.0047035
109,2386.53,1.55486,0.91217,1.18994,0.8238,0.70596,0.79432,0.38039,1.79313,0.98083,1.33905,0.004654,0.004654,0.004654
110,2407.83,1.55055,0.91857,1.19617,0.82476,0.69348,0.79833,0.38156,1.81662,0.98371,1.34878,0.0046045,0.0046045,0.0046045
111,2429.53,1.56443,0.91464,1.18571,0.82159,0.73232,0.79952,0.37764,1.78448,0.95394,1.33819,0.004555,0.004555,0.004555
112,2451.44,1.56073,0.92389,1.19744,0.84418,0.72399,0.81156,0.38164,1.80131,0.94671,1.3322,0.0045055,0.0045055,0.0045055
113,2473.17,1.56438,0.91743,1.20814,0.84501,0.72593,0.81189,0.38446,1.79444,0.96209,1.32537,0.004456,0.004456,0.004456
114,2494.84,1.56593,0.91925,1.1929,0.8419,0.70905,0.80009,0.37945,1.78732,0.97194,1.32466,0.0044065,0.0044065,0.0044065
115,2516.42,1.55166,0.90737,1.18539,0.83421,0.72582,0.80575,0.38484,1.79318,0.93909,1.33189,0.004357,0.004357,0.004357
116,2539.3,1.54621,0.90534,1.18618,0.78758,0.7337,0.79222,0.37475,1.8145,0.97221,1.35435,0.0043075,0.0043075,0.0043075
117,2560.62,1.54565,0.90414,1.19022,0.83487,0.72677,0.81406,0.38513,1.81619,0.92624,1.34276,0.004258,0.004258,0.004258
118,2582.03,1.5457,0.89816,1.19578,0.86452,0.6992,0.80576,0.37994,1.80371,0.94033,1.32997,0.0042085,0.0042085,0.0042085
119,2604.58,1.53359,0.89054,1.18293,0.82791,0.74064,0.81272,0.37793,1.806,0.94583,1.33221,0.004159,0.004159,0.004159
120,2626.05,1.53323,0.895,1.18643,0.8357,0.74064,0.81261,0.38262,1.81034,0.94101,1.33489,0.0041095,0.0041095,0.0041095
121,2647.59,1.52821,0.88164,1.16612,0.82703,0.71619,0.80311,0.38047,1.79504,0.95697,1.33447,0.00406,0.00406,0.00406
122,2669.91,1.52425,0.88918,1.17757,0.83245,0.71429,0.80838,0.37834,1.80924,0.93488,1.33894,0.0040105,0.0040105,0.0040105
123,2691.69,1.51818,0.86382,1.17494,0.85408,0.71706,0.81276,0.38661,1.79411,0.93092,1.33571,0.003961,0.003961,0.003961
124,2713.38,1.5302,0.88227,1.1849,0.85404,0.73509,0.81992,0.38669,1.81466,0.91602,1.3389,0.0039115,0.0039115,0.0039115
125,2735.22,1.52984,0.88344,1.16707,0.84199,0.72429,0.81046,0.38565,1.79374,0.9497,1.33183,0.003862,0.003862,0.003862
126,2756.5,1.50574,0.86501,1.15138,0.83879,0.74202,0.82244,0.39095,1.78863,0.93574,1.32969,0.0038125,0.0038125,0.0038125
127,2777.98,1.51673,0.88102,1.17218,0.85418,0.74896,0.82745,0.39506,1.78741,0.92235,1.32862,0.003763,0.003763,0.003763
128,2800.01,1.51524,0.86527,1.17655,0.8397,0.72261,0.81401,0.3847,1.78618,0.93629,1.3407,0.0037135,0.0037135,0.0037135
129,2821.99,1.47933,0.85459,1.1656,0.84119,0.74202,0.82446,0.39348,1.79527,0.9078,1.33644,0.003664,0.003664,0.003664
130,2843.87,1.50794,0.86458,1.17417,0.84117,0.73509,0.81615,0.38911,1.79057,0.9273,1.33229,0.0036145,0.0036145,0.0036145
131,2865.56,1.51331,0.86575,1.16733,0.80932,0.7448,0.81475,0.39249,1.77261,0.92359,1.32454,0.003565,0.003565,0.003565
132,2887.02,1.48804,0.84958,1.16045,0.82182,0.73648,0.82029,0.39652,1.77451,0.91472,1.32399,0.0035155,0.0035155,0.0035155
133,2909.44,1.49334,0.86465,1.15347,0.83449,0.73509,0.81774,0.3986,1.7646,0.92214,1.31992,0.003466,0.003466,0.003466
134,2930.51,1.51465,0.8671,1.16267,0.84958,0.73925,0.82974,0.39977,1.76154,0.88882,1.31846,0.0034165,0.0034165,0.0034165
135,2952.96,1.47889,0.85134,1.16451,0.85126,0.75867,0.83705,0.39834,1.77215,0.8941,1.3266,0.003367,0.003367,0.003367
136,2974.1,1.4942,0.85225,1.16254,0.84272,0.73509,0.82346,0.39932,1.77622,0.91821,1.3252,0.0033175,0.0033175,0.0033175
137,2996.02,1.50204,0.85622,1.16773,0.8904,0.74064,0.82797,0.40295,1.75834,0.92604,1.30845,0.003268,0.003268,0.003268
138,3017.27,1.4739,0.84453,1.16508,0.8512,0.73648,0.83353,0.39798,1.77635,0.90254,1.32898,0.0032185,0.0032185,0.0032185
139,3038.94,1.4733,0.8502,1.15778,0.88126,0.76176,0.84083,0.39874,1.78975,0.9019,1.32751,0.003169,0.003169,0.003169
140,3060.62,1.46833,0.84067,1.1448,0.86782,0.74757,0.83438,0.40024,1.75513,0.89597,1.31567,0.0031195,0.0031195,0.0031195
141,3082.5,1.46845,0.84328,1.1684,0.83596,0.7704,0.83648,0.39956,1.7622,0.91085,1.31824,0.00307,0.00307,0.00307
142,3104.07,1.45455,0.81851,1.13619,0.84641,0.75669,0.83324,0.40469,1.76001,0.88522,1.31473,0.0030205,0.0030205,0.0030205
143,3125.9,1.45679,0.82474,1.14957,0.88174,0.73423,0.84196,0.40807,1.74969,0.88371,1.306,0.002971,0.002971,0.002971
144,3147.24,1.44504,0.81709,1.13517,0.83705,0.75173,0.83056,0.40239,1.76636,0.90348,1.31699,0.0029215,0.0029215,0.0029215
145,3169.57,1.46045,0.83559,1.15638,0.80813,0.74774,0.82756,0.39478,1.7879,0.91505,1.33134,0.002872,0.002872,0.002872
146,3192.5,1.46501,0.82725,1.14885,0.88399,0.73232,0.83221,0.40644,1.76324,0.8981,1.31078,0.0028225,0.0028225,0.0028225
147,3214.26,1.45269,0.82019,1.15439,0.84657,0.75451,0.83515,0.40187,1.75806,0.87652,1.31502,0.002773,0.002773,0.002773
148,3235.67,1.45784,0.82137,1.13858,0.86076,0.73786,0.82577,0.40334,1.74945,0.90596,1.31212,0.0027235,0.0027235,0.0027235
149,3257.57,1.44742,0.82688,1.13873,0.89633,0.71706,0.83839,0.40205,1.7449,0.89457,1.30495,0.002674,0.002674,0.002674
150,3279.12,1.41901,0.79716,1.12501,0.87664,0.7448,0.8333,0.40101,1.76038,0.89402,1.31331,0.0026245,0.0026245,0.0026245
151,3341.28,1.42386,0.76562,1.18956,0.85955,0.74064,0.82578,0.40062,1.75096,0.90181,1.32015,0.002575,0.002575,0.002575
152,3362.66,1.40114,0.74383,1.1723,0.886,0.73509,0.83377,0.3979,1.77212,0.89687,1.32926,0.0025255,0.0025255,0.0025255
153,3384.29,1.38493,0.73729,1.14621,0.83991,0.76407,0.83093,0.40541,1.7403,0.9037,1.31533,0.002476,0.002476,0.002476
154,3405.47,1.36286,0.73242,1.15289,0.86226,0.75538,0.8308,0.39813,1.75397,0.8873,1.3109,0.0024265,0.0024265,0.0024265
155,3426.94,1.36098,0.72894,1.14664,0.85541,0.75589,0.83375,0.39972,1.77686,0.89301,1.31944,0.002377,0.002377,0.002377
156,3448.67,1.3702,0.72409,1.16294,0.85929,0.75867,0.83227,0.4013,1.77145,0.88407,1.31854,0.0023275,0.0023275,0.0023275
157,3470.24,1.37127,0.72155,1.15659,0.87214,0.73648,0.82675,0.40485,1.76044,0.89462,1.32127,0.002278,0.002278,0.002278
158,3491.58,1.35711,0.71799,1.16045,0.87926,0.74619,0.83842,0.40503,1.75934,0.88069,1.31413,0.0022285,0.0022285,0.0022285
159,3512.8,1.36286,0.71935,1.1523,0.89348,0.74459,0.84671,0.40798,1.77551,0.87982,1.31995,0.002179,0.002179,0.002179
160,3534.75,1.34449,0.71233,1.14274,0.89822,0.74662,0.83843,0.40208,1.77333,0.88327,1.32615,0.0021295,0.0021295,0.0021295
161,3556.67,1.35098,0.70685,1.15495,0.86169,0.75589,0.83922,0.4007,1.74458,0.86534,1.31414,0.00208,0.00208,0.00208
162,3577.84,1.3586,0.70532,1.14514,0.88888,0.75445,0.85285,0.40938,1.75286,0.8632,1.31052,0.0020305,0.0020305,0.0020305
163,3599.25,1.33555,0.71124,1.13801,0.83429,0.77509,0.84498,0.4109,1.75733,0.87223,1.31509,0.001981,0.001981,0.001981
164,3620.73,1.34261,0.70869,1.14588,0.84961,0.77947,0.84748,0.41031,1.75916,0.86555,1.3168,0.0019315,0.0019315,0.0019315
165,3642.43,1.33176,0.70341,1.14259,0.88141,0.73187,0.83518,0.40235,1.76301,0.88454,1.32199,0.001882,0.001882,0.001882
166,3664.71,1.33309,0.69893,1.13581,0.86044,0.76838,0.83883,0.40575,1.74498,0.86554,1.31347,0.0018325,0.0018325,0.0018325
167,3685.55,1.31556,0.69823,1.13781,0.87707,0.76199,0.84574,0.40593,1.74503,0.87571,1.30911,0.001783,0.001783,0.001783
168,3706.99,1.32367,0.69895,1.13895,0.85651,0.75339,0.83763,0.40434,1.75998,0.88258,1.31998,0.0017335,0.0017335,0.0017335
